InvoiceDate,Qnty
2019-06-01,5.0
2019-06-07,20.0
2019-06-09,15.0
2019-06-11,72.0
2019-06-13,2.0
2019-06-15,340.0
2019-06-17,130.0
2019-06-18,49.0
2019-06-19,30.0
2019-06-22,50.0
2019-06-24,59.0
2019-06-25,37.0
2019-06-26,510.0
2019-06-27,85.0
2019-06-29,174.0
2019-06-30,45.0
2019-07-01,95.0
2019-07-02,270.0
2019-07-03,48.0
2019-07-04,28.0
2019-07-06,64.0
2019-07-07,40.0
2019-07-08,39.0
2019-07-09,50.0
2019-07-10,30.0
2019-07-11,188.0
2019-07-13,280.0
2019-07-14,200.0
2019-07-15,230.0
2019-07-16,455.0
2019-07-17,560.0
2019-07-18,54.0
2019-07-20,199.0
2019-07-21,120.0
2019-07-22,134.0
2019-07-23,25.0
2019-07-25,1.0
2019-07-27,320.0
2019-07-28,76.0
2019-07-29,10.0
2019-07-30,20.0
2019-07-31,80.0
2019-08-01,30.0
2019-08-03,27.0
2019-08-04,40.0
2019-08-05,41.0
2019-08-06,20.0
2019-08-07,402.0
2019-08-08,192.0
2019-08-14,168.0
2019-08-15,63.0
2019-08-17,185.0
2019-08-18,100.0
2019-08-19,110.0
2019-08-20,38.0
2019-08-21,256.0
2019-08-22,75.0
2019-08-24,114.0
2019-08-27,340.0
2019-08-28,233.0
2019-08-29,20.0
2019-08-31,51.0
2019-09-01,14.0
2019-09-02,145.0
2019-09-03,87.0
2019-09-04,181.0
2019-09-05,80.0
2019-09-07,100.0
2019-09-08,536.0
2019-09-09,290.0
2019-09-10,162.0
2019-09-11,118.0
2019-09-12,331.0
2019-09-14,270.0
2019-09-15,430.0
2019-09-16,48.0
2019-09-17,262.0
2019-09-18,173.0
2019-09-19,280.0
2019-09-21,240.0
2019-09-22,161.0
2019-09-23,116.0
2019-09-24,75.0
2019-09-25,554.0
2019-09-26,31.0
2019-09-28,204.0
2019-09-29,60.0
2019-09-30,308.0
2019-10-01,50.0
2019-10-02,16.0
2019-10-03,55.0
2019-10-05,416.0
2019-10-06,80.0
2019-10-07,860.0
2019-10-08,388.0
2019-10-09,377.0
